rt,coherence,decision,animal
762.0,32.0,0.0,1.0
610.0,0.0,1.0,1.0
581.0,512.0,1.0,1.0
633.0,256.0,1.0,1.0
569.0,64.0,1.0,1.0
503.0,32.0,0.0,1.0
707.0,0.0,1.0,1.0
756.0,64.0,1.0,1.0
585.0,512.0,1.0,1.0
732.0,256.0,0.0,1.0
703.0,128.0,1.0,1.0
739.0,128.0,1.0,1.0
740.0,64.0,1.0,1.0
798.0,128.0,1.0,1.0
555.0,512.0,1.0,1.0
671.0,256.0,1.0,1.0
673.0,0.0,0.0,1.0
719.0,256.0,1.0,1.0
657.0,64.0,1.0,1.0
644.0,128.0,1.0,1.0
677.0,0.0,0.0,1.0
1013.0,32.0,1.0,1.0
1231.0,32.0,0.0,1.0
438.0,512.0,1.0,1.0
619.0,32.0,1.0,1.0
403.0,128.0,1.0,1.0
539.0,256.0,1.0,1.0
730.0,0.0,1.0,1.0
722.0,64.0,1.0,1.0
600.0,64.0,1.0,1.0
508.0,128.0,1.0,1.0
606.0,512.0,1.0,1.0
629.0,0.0,1.0,1.0
641.0,32.0,1.0,1.0
728.0,32.0,1.0,1.0
380.0,512.0,1.0,1.0
463.0,256.0,1.0,1.0
583.0,256.0,1.0,1.0
893.0,128.0,1.0,1.0
595.0,32.0,1.0,1.0
403.0,256.0,1.0,1.0
821.0,0.0,0.0,1.0
775.0,64.0,0.0,1.0
951.0,0.0,1.0,1.0
562.0,512.0,1.0,1.0
774.0,128.0,1.0,1.0
294.0,512.0,1.0,1.0
623.0,64.0,1.0,1.0
928.0,0.0,0.0,1.0
904.0,64.0,1.0,1.0
668.0,64.0,1.0,1.0
757.0,32.0,1.0,1.0
389.0,128.0,1.0,1.0
562.0,256.0,1.0,1.0
586.0,128.0,1.0,1.0
403.0,512.0,1.0,1.0
663.0,64.0,1.0,1.0
575.0,0.0,0.0,1.0
718.0,64.0,1.0,1.0
636.0,256.0,1.0,1.0
1555.0,0.0,1.0,1.0
699.0,32.0,1.0,1.0
497.0,32.0,1.0,1.0
565.0,512.0,1.0,1.0
776.0,256.0,1.0,1.0
670.0,64.0,1.0,1.0
618.0,32.0,0.0,1.0
830.0,64.0,0.0,1.0
592.0,256.0,1.0,1.0
729.0,32.0,1.0,1.0
782.0,0.0,0.0,1.0
526.0,0.0,0.0,1.0
434.0,512.0,1.0,1.0
672.0,128.0,1.0,1.0
604.0,128.0,0.0,1.0
361.0,512.0,1.0,1.0
1131.0,32.0,1.0,1.0
474.0,512.0,1.0,1.0
908.0,0.0,0.0,1.0
821.0,32.0,1.0,1.0
629.0,512.0,1.0,1.0
808.0,128.0,1.0,1.0
1175.0,64.0,1.0,1.0
520.0,256.0,1.0,1.0
695.0,64.0,1.0,1.0
1134.0,0.0,1.0,1.0
900.0,128.0,1.0,1.0
604.0,256.0,1.0,1.0
1082.0,64.0,1.0,1.0
541.0,512.0,1.0,1.0
861.0,0.0,0.0,1.0
619.0,256.0,1.0,1.0
744.0,128.0,1.0,1.0
651.0,128.0,1.0,1.0
860.0,32.0,0.0,1.0
570.0,512.0,1.0,1.0
698.0,0.0,1.0,1.0
730.0,64.0,0.0,1.0
713.0,256.0,1.0,1.0
790.0,32.0,1.0,1.0
941.0,0.0,1.0,1.0
629.0,128.0,1.0,1.0
671.0,128.0,1.0,1.0
1015.0,0.0,0.0,1.0
737.0,64.0,1.0,1.0
447.0,512.0,1.0,1.0
610.0,256.0,1.0,1.0
528.0,256.0,1.0,1.0
979.0,32.0,0.0,1.0
647.0,64.0,1.0,1.0
553.0,512.0,1.0,1.0
987.0,128.0,1.0,1.0
496.0,64.0,1.0,1.0
623.0,256.0,1.0,1.0
382.0,512.0,1.0,1.0
712.0,32.0,1.0,1.0
806.0,0.0,1.0,1.0
490.0,512.0,1.0,1.0
861.0,128.0,1.0,1.0
755.0,64.0,1.0,1.0
793.0,32.0,1.0,1.0
669.0,256.0,1.0,1.0
821.0,0.0,1.0,1.0
883.0,32.0,0.0,1.0
1130.0,0.0,0.0,1.0
404.0,512.0,1.0,1.0
741.0,0.0,1.0,1.0
1338.0,32.0,1.0,1.0
737.0,256.0,1.0,1.0
412.0,512.0,1.0,1.0
595.0,128.0,1.0,1.0
798.0,64.0,1.0,1.0
823.0,64.0,0.0,1.0
773.0,128.0,1.0,1.0
705.0,256.0,1.0,1.0
830.0,32.0,0.0,1.0
752.0,256.0,1.0,1.0
556.0,512.0,1.0,1.0
795.0,64.0,1.0,1.0
756.0,32.0,1.0,1.0
485.0,256.0,1.0,1.0
779.0,0.0,0.0,1.0
460.0,128.0,1.0,1.0
762.0,64.0,1.0,1.0
365.0,512.0,1.0,1.0
859.0,0.0,0.0,1.0
762.0,128.0,1.0,1.0
721.0,256.0,1.0,1.0
802.0,64.0,0.0,1.0
564.0,32.0,1.0,1.0
885.0,32.0,1.0,1.0
461.0,512.0,1.0,1.0
1285.0,0.0,1.0,1.0
1409.0,64.0,0.0,1.0
830.0,0.0,1.0,1.0
794.0,256.0,1.0,1.0
400.0,512.0,1.0,1.0
579.0,128.0,1.0,1.0
826.0,128.0,1.0,1.0
373.0,512.0,1.0,1.0
579.0,256.0,1.0,1.0
959.0,64.0,1.0,1.0
1049.0,64.0,1.0,1.0
459.0,512.0,1.0,1.0
938.0,128.0,1.0,1.0
1115.0,32.0,1.0,1.0
568.0,256.0,1.0,1.0
837.0,0.0,0.0,1.0
727.0,128.0,1.0,1.0
981.0,0.0,0.0,1.0
662.0,32.0,0.0,1.0
595.0,32.0,0.0,1.0
395.0,512.0,1.0,1.0
759.0,0.0,0.0,1.0
463.0,256.0,1.0,1.0
982.0,64.0,1.0,1.0
565.0,128.0,1.0,1.0
621.0,32.0,1.0,1.0
707.0,64.0,1.0,1.0
463.0,256.0,1.0,1.0
571.0,512.0,1.0,1.0
674.0,128.0,1.0,1.0
679.0,0.0,1.0,1.0
520.0,256.0,1.0,1.0
701.0,64.0,1.0,1.0
622.0,128.0,1.0,1.0
677.0,0.0,1.0,1.0
550.0,64.0,0.0,1.0
515.0,128.0,1.0,1.0
421.0,256.0,1.0,1.0
701.0,32.0,1.0,1.0
397.0,512.0,1.0,1.0
729.0,64.0,1.0,1.0
488.0,512.0,1.0,1.0
552.0,0.0,0.0,1.0
420.0,256.0,1.0,1.0
572.0,32.0,1.0,1.0
772.0,128.0,1.0,1.0
483.0,128.0,1.0,1.0
373.0,512.0,1.0,1.0
908.0,0.0,0.0,1.0
580.0,64.0,1.0,1.0
893.0,32.0,1.0,1.0
538.0,256.0,1.0,1.0
503.0,256.0,1.0,1.0
853.0,64.0,1.0,1.0
795.0,0.0,1.0,1.0
410.0,512.0,1.0,1.0
607.0,32.0,1.0,1.0
687.0,128.0,1.0,1.0
563.0,512.0,1.0,1.0
726.0,32.0,1.0,1.0
838.0,64.0,1.0,1.0
694.0,256.0,1.0,1.0
703.0,0.0,0.0,1.0
419.0,512.0,1.0,1.0
959.0,0.0,1.0,1.0
540.0,64.0,1.0,1.0
647.0,256.0,1.0,1.0
617.0,128.0,1.0,1.0
583.0,32.0,1.0,1.0
627.0,512.0,1.0,1.0
788.0,0.0,1.0,1.0
570.0,64.0,1.0,1.0
375.0,512.0,1.0,1.0
877.0,32.0,1.0,1.0
646.0,64.0,1.0,1.0
703.0,256.0,1.0,1.0
641.0,0.0,0.0,1.0
322.0,128.0,1.0,1.0
501.0,256.0,1.0,1.0
985.0,32.0,1.0,1.0
650.0,128.0,1.0,1.0
879.0,32.0,0.0,1.0
604.0,128.0,1.0,1.0
709.0,64.0,1.0,1.0
351.0,512.0,1.0,1.0
361.0,256.0,1.0,1.0
586.0,256.0,1.0,1.0
352.0,512.0,1.0,1.0
873.0,0.0,0.0,1.0
832.0,64.0,1.0,1.0
608.0,128.0,1.0,1.0
495.0,128.0,1.0,1.0
761.0,0.0,0.0,1.0
583.0,32.0,0.0,1.0
786.0,64.0,1.0,1.0
585.0,32.0,1.0,1.0
432.0,512.0,1.0,1.0
552.0,128.0,1.0,1.0
848.0,32.0,0.0,1.0
714.0,0.0,0.0,1.0
495.0,256.0,1.0,1.0
368.0,512.0,1.0,1.0
490.0,32.0,1.0,1.0
413.0,256.0,1.0,1.0
606.0,64.0,0.0,1.0
351.0,0.0,1.0,1.0
577.0,64.0,1.0,1.0
586.0,128.0,1.0,1.0
760.0,0.0,1.0,1.0
682.0,0.0,0.0,1.0
851.0,64.0,1.0,1.0
773.0,64.0,1.0,1.0
424.0,512.0,1.0,1.0
670.0,128.0,1.0,1.0
488.0,256.0,1.0,1.0
781.0,32.0,1.0,1.0
610.0,256.0,1.0,1.0
424.0,512.0,1.0,1.0
816.0,128.0,1.0,1.0
1251.0,32.0,1.0,1.0
852.0,128.0,1.0,1.0
745.0,64.0,1.0,1.0
1024.0,32.0,1.0,1.0
784.0,0.0,0.0,1.0
334.0,512.0,1.0,1.0
598.0,32.0,1.0,1.0
910.0,0.0,1.0,1.0
535.0,256.0,1.0,1.0
363.0,512.0,1.0,1.0
678.0,128.0,1.0,1.0
584.0,256.0,1.0,1.0
1448.0,64.0,1.0,1.0
503.0,512.0,1.0,1.0
914.0,0.0,1.0,1.0
953.0,64.0,1.0,1.0
1030.0,64.0,1.0,1.0
807.0,32.0,1.0,1.0
460.0,512.0,1.0,1.0
915.0,0.0,1.0,1.0
637.0,256.0,1.0,1.0
551.0,256.0,1.0,1.0
598.0,128.0,1.0,1.0
885.0,128.0,1.0,1.0
459.0,32.0,1.0,1.0
421.0,128.0,1.0,1.0
753.0,32.0,0.0,1.0
570.0,256.0,1.0,1.0
890.0,0.0,0.0,1.0
596.0,64.0,0.0,1.0
456.0,512.0,1.0,1.0
512.0,64.0,1.0,1.0
422.0,512.0,1.0,1.0
718.0,32.0,0.0,1.0
914.0,0.0,0.0,1.0
608.0,128.0,1.0,1.0
625.0,256.0,1.0,1.0
749.0,0.0,1.0,1.0
545.0,512.0,1.0,1.0
650.0,128.0,1.0,1.0
531.0,256.0,1.0,1.0
716.0,256.0,1.0,1.0
841.0,64.0,1.0,1.0
795.0,0.0,0.0,1.0
359.0,512.0,1.0,1.0
768.0,64.0,1.0,1.0
610.0,128.0,1.0,1.0
849.0,32.0,1.0,1.0
667.0,32.0,1.0,1.0
431.0,512.0,1.0,1.0
712.0,0.0,1.0,1.0
703.0,32.0,0.0,1.0
627.0,256.0,1.0,1.0
1094.0,0.0,0.0,1.0
669.0,128.0,1.0,1.0
646.0,32.0,1.0,1.0
716.0,64.0,0.0,1.0
601.0,256.0,1.0,1.0
737.0,64.0,1.0,1.0
439.0,512.0,1.0,1.0
821.0,128.0,0.0,1.0
552.0,256.0,1.0,1.0
462.0,512.0,1.0,1.0
726.0,64.0,0.0,1.0
625.0,256.0,1.0,1.0
497.0,32.0,1.0,1.0
597.0,128.0,1.0,1.0
386.0,512.0,1.0,1.0
645.0,32.0,1.0,1.0
688.0,64.0,1.0,1.0
635.0,128.0,1.0,1.0
678.0,0.0,0.0,1.0
773.0,0.0,1.0,1.0
596.0,32.0,1.0,1.0
565.0,128.0,1.0,1.0
699.0,256.0,1.0,1.0
463.0,256.0,1.0,1.0
701.0,0.0,1.0,1.0
826.0,64.0,1.0,1.0
411.0,512.0,1.0,1.0
757.0,32.0,1.0,1.0
508.0,512.0,1.0,1.0
668.0,128.0,1.0,1.0
645.0,0.0,0.0,1.0
1181.0,64.0,0.0,1.0
429.0,256.0,1.0,1.0
357.0,512.0,1.0,1.0
498.0,256.0,1.0,1.0
542.0,128.0,1.0,1.0
648.0,64.0,1.0,1.0
820.0,128.0,1.0,1.0
556.0,0.0,1.0,1.0
443.0,512.0,1.0,1.0
481.0,64.0,0.0,1.0
1089.0,32.0,0.0,1.0
541.0,0.0,0.0,1.0
759.0,32.0,1.0,1.0
580.0,0.0,0.0,1.0
411.0,256.0,1.0,1.0
631.0,32.0,1.0,1.0
519.0,64.0,1.0,1.0
613.0,512.0,1.0,1.0
586.0,128.0,1.0,1.0
773.0,64.0,1.0,1.0
1181.0,32.0,1.0,1.0
639.0,128.0,1.0,1.0
473.0,256.0,1.0,1.0
577.0,0.0,1.0,1.0
361.0,512.0,1.0,1.0
956.0,32.0,0.0,1.0
592.0,128.0,1.0,1.0
599.0,64.0,1.0,1.0
551.0,512.0,1.0,1.0
492.0,256.0,1.0,1.0
1025.0,64.0,1.0,1.0
764.0,0.0,0.0,1.0
764.0,128.0,1.0,1.0
836.0,32.0,0.0,1.0
649.0,256.0,1.0,1.0
432.0,512.0,1.0,1.0
1030.0,0.0,0.0,1.0
629.0,32.0,1.0,1.0
1095.0,32.0,1.0,1.0
1220.0,0.0,1.0,1.0
376.0,512.0,1.0,1.0
645.0,256.0,1.0,1.0
1010.0,64.0,1.0,1.0
717.0,512.0,1.0,1.0
785.0,128.0,1.0,1.0
669.0,64.0,1.0,1.0
878.0,0.0,0.0,1.0
587.0,256.0,1.0,1.0
915.0,128.0,1.0,1.0
559.0,256.0,1.0,1.0
712.0,0.0,1.0,1.0
482.0,256.0,1.0,1.0
1403.0,64.0,1.0,1.0
961.0,32.0,1.0,1.0
706.0,0.0,1.0,1.0
384.0,512.0,1.0,1.0
1159.0,32.0,1.0,1.0
698.0,512.0,1.0,1.0
544.0,128.0,1.0,1.0
1026.0,64.0,1.0,1.0
782.0,128.0,1.0,1.0
395.0,32.0,1.0,1.0
493.0,0.0,0.0,1.0
448.0,512.0,1.0,1.0
835.0,0.0,0.0,1.0
584.0,32.0,1.0,1.0
646.0,64.0,1.0,1.0
397.0,512.0,1.0,1.0
674.0,256.0,1.0,1.0
396.0,256.0,1.0,1.0
541.0,128.0,1.0,1.0
576.0,64.0,1.0,1.0
574.0,128.0,0.0,1.0
599.0,256.0,1.0,1.0
580.0,512.0,1.0,1.0
577.0,32.0,1.0,1.0
670.0,128.0,1.0,1.0
732.0,128.0,1.0,1.0
411.0,256.0,1.0,1.0
559.0,0.0,1.0,1.0
705.0,0.0,1.0,1.0
666.0,32.0,0.0,1.0
690.0,64.0,0.0,1.0
396.0,512.0,1.0,1.0
1044.0,64.0,0.0,1.0
780.0,32.0,0.0,1.0
1019.0,0.0,0.0,1.0
505.0,512.0,1.0,1.0
596.0,128.0,1.0,1.0
703.0,0.0,1.0,1.0
658.0,32.0,0.0,1.0
451.0,256.0,1.0,1.0
499.0,128.0,1.0,1.0
501.0,512.0,1.0,1.0
835.0,64.0,0.0,1.0
557.0,256.0,1.0,1.0
774.0,64.0,0.0,1.0
593.0,128.0,1.0,1.0
685.0,128.0,1.0,1.0
539.0,512.0,1.0,1.0
460.0,512.0,1.0,1.0
640.0,256.0,1.0,1.0
959.0,32.0,1.0,1.0
765.0,0.0,1.0,1.0
932.0,0.0,0.0,1.0
724.0,64.0,1.0,1.0
573.0,256.0,1.0,1.0
657.0,64.0,1.0,1.0
852.0,32.0,1.0,1.0
651.0,32.0,0.0,1.0
634.0,0.0,0.0,1.0
664.0,64.0,1.0,1.0
427.0,512.0,1.0,1.0
444.0,0.0,0.0,1.0
478.0,256.0,1.0,1.0
620.0,32.0,0.0,1.0
501.0,512.0,1.0,1.0
596.0,256.0,1.0,1.0
660.0,128.0,1.0,1.0
742.0,64.0,1.0,1.0
712.0,128.0,1.0,1.0
595.0,128.0,1.0,1.0
740.0,32.0,1.0,1.0
560.0,512.0,1.0,1.0
768.0,0.0,0.0,1.0
489.0,256.0,1.0,1.0
701.0,64.0,1.0,1.0
702.0,128.0,1.0,1.0
594.0,64.0,0.0,1.0
729.0,32.0,0.0,1.0
431.0,512.0,1.0,1.0
556.0,256.0,1.0,1.0
1762.0,0.0,1.0,1.0
416.0,512.0,1.0,1.0
632.0,128.0,1.0,1.0
805.0,32.0,1.0,1.0
573.0,256.0,1.0,1.0
423.0,128.0,1.0,1.0
914.0,0.0,0.0,1.0
593.0,512.0,1.0,1.0
890.0,64.0,1.0,1.0
608.0,32.0,0.0,1.0
668.0,64.0,0.0,1.0
583.0,256.0,1.0,1.0
534.0,0.0,1.0,1.0
679.0,32.0,1.0,1.0
703.0,0.0,0.0,1.0
487.0,256.0,1.0,1.0
472.0,512.0,1.0,1.0
620.0,256.0,1.0,1.0
1333.0,64.0,1.0,1.0
497.0,512.0,1.0,1.0
961.0,128.0,1.0,1.0
986.0,32.0,0.0,1.0
753.0,64.0,0.0,1.0
1204.0,0.0,1.0,1.0
657.0,128.0,1.0,1.0
783.0,32.0,0.0,1.0
1058.0,0.0,1.0,1.0
529.0,512.0,1.0,1.0
1107.0,128.0,1.0,1.0
703.0,32.0,1.0,1.0
501.0,256.0,1.0,1.0
721.0,128.0,1.0,1.0
459.0,512.0,1.0,1.0
682.0,64.0,1.0,1.0
846.0,64.0,1.0,1.0
453.0,256.0,1.0,1.0
880.0,0.0,1.0,1.0
520.0,256.0,1.0,1.0
643.0,64.0,0.0,1.0
1234.0,64.0,1.0,1.0
818.0,128.0,1.0,1.0
620.0,512.0,1.0,1.0
566.0,128.0,1.0,1.0
545.0,512.0,1.0,1.0
659.0,0.0,1.0,1.0
713.0,256.0,1.0,1.0
748.0,32.0,0.0,1.0
708.0,32.0,1.0,1.0
759.0,0.0,0.0,1.0
465.0,32.0,1.0,1.0
613.0,32.0,1.0,1.0
649.0,0.0,1.0,1.0
593.0,256.0,1.0,1.0
693.0,0.0,0.0,1.0
714.0,128.0,1.0,1.0
688.0,256.0,1.0,1.0
787.0,128.0,1.0,1.0
575.0,512.0,1.0,1.0
559.0,64.0,1.0,1.0
558.0,512.0,1.0,1.0
641.0,64.0,1.0,1.0
677.0,128.0,1.0,1.0
722.0,0.0,1.0,1.0
852.0,0.0,0.0,1.0
638.0,32.0,0.0,1.0
552.0,256.0,1.0,1.0
678.0,256.0,1.0,1.0
593.0,32.0,1.0,1.0
388.0,512.0,1.0,1.0
664.0,512.0,1.0,1.0
955.0,64.0,1.0,1.0
737.0,128.0,1.0,1.0
540.0,64.0,1.0,1.0
347.0,512.0,1.0,1.0
757.0,32.0,0.0,1.0
744.0,128.0,1.0,1.0
778.0,64.0,1.0,1.0
623.0,256.0,1.0,1.0
1175.0,0.0,1.0,1.0
692.0,32.0,1.0,1.0
481.0,512.0,1.0,1.0
659.0,64.0,1.0,1.0
677.0,256.0,1.0,1.0
903.0,0.0,0.0,1.0
784.0,128.0,1.0,1.0
425.0,512.0,1.0,1.0
450.0,256.0,1.0,1.0
679.0,64.0,1.0,1.0
589.0,0.0,0.0,1.0
632.0,0.0,0.0,1.0
821.0,32.0,1.0,1.0
588.0,128.0,1.0,1.0
779.0,32.0,0.0,1.0
624.0,256.0,1.0,1.0
613.0,128.0,1.0,1.0
701.0,64.0,1.0,1.0
437.0,512.0,1.0,1.0
645.0,256.0,1.0,1.0
733.0,0.0,1.0,1.0
1040.0,32.0,1.0,1.0
808.0,64.0,1.0,1.0
635.0,32.0,1.0,1.0
679.0,128.0,1.0,1.0
619.0,64.0,1.0,1.0
802.0,128.0,1.0,1.0
806.0,0.0,0.0,1.0
632.0,512.0,1.0,1.0
462.0,512.0,1.0,1.0
380.0,256.0,1.0,1.0
402.0,256.0,1.0,1.0
560.0,0.0,1.0,1.0
590.0,32.0,0.0,1.0
488.0,128.0,1.0,1.0
941.0,128.0,1.0,1.0
636.0,64.0,1.0,1.0
497.0,64.0,1.0,1.0
543.0,512.0,1.0,1.0
331.0,512.0,1.0,1.0
637.0,32.0,1.0,1.0
722.0,0.0,0.0,1.0
435.0,256.0,1.0,1.0
347.0,512.0,1.0,1.0
680.0,32.0,1.0,1.0
552.0,128.0,0.0,1.0
646.0,32.0,0.0,1.0
686.0,0.0,1.0,1.0
577.0,512.0,1.0,1.0
538.0,256.0,1.0,1.0
410.0,256.0,1.0,1.0
653.0,0.0,0.0,1.0
728.0,64.0,1.0,1.0
700.0,128.0,1.0,1.0
811.0,64.0,1.0,1.0
523.0,256.0,1.0,1.0
442.0,64.0,0.0,1.0
616.0,64.0,0.0,1.0
623.0,0.0,0.0,1.0
828.0,32.0,1.0,1.0
399.0,512.0,1.0,1.0
576.0,128.0,1.0,1.0
730.0,32.0,1.0,1.0
670.0,0.0,0.0,1.0
527.0,512.0,1.0,1.0
668.0,128.0,1.0,1.0
652.0,256.0,1.0,1.0
747.0,64.0,1.0,1.0
749.0,256.0,1.0,1.0
793.0,32.0,1.0,1.0
701.0,64.0,1.0,1.0
582.0,512.0,1.0,1.0
555.0,0.0,1.0,1.0
797.0,0.0,1.0,1.0
495.0,512.0,1.0,1.0
651.0,256.0,1.0,1.0
604.0,128.0,1.0,1.0
499.0,128.0,1.0,1.0
950.0,32.0,0.0,1.0
380.0,512.0,1.0,1.0
829.0,32.0,0.0,1.0
898.0,0.0,0.0,1.0
902.0,32.0,1.0,1.0
693.0,64.0,1.0,1.0
439.0,256.0,1.0,1.0
505.0,256.0,1.0,1.0
968.0,0.0,0.0,1.0
649.0,64.0,1.0,1.0
586.0,512.0,1.0,1.0
670.0,128.0,1.0,1.0
570.0,128.0,1.0,1.0
679.0,0.0,1.0,1.0
379.0,512.0,1.0,1.0
581.0,256.0,1.0,1.0
584.0,32.0,1.0,1.0
877.0,0.0,0.0,1.0
557.0,64.0,1.0,1.0
609.0,128.0,1.0,1.0
659.0,64.0,0.0,1.0
623.0,512.0,1.0,1.0
757.0,32.0,0.0,1.0
573.0,128.0,1.0,1.0
528.0,256.0,1.0,1.0
696.0,128.0,0.0,1.0
397.0,256.0,1.0,1.0
928.0,32.0,1.0,1.0
513.0,64.0,1.0,1.0
727.0,0.0,1.0,1.0
630.0,128.0,1.0,1.0
611.0,512.0,1.0,1.0
867.0,32.0,1.0,1.0
437.0,512.0,1.0,1.0
860.0,0.0,1.0,1.0
917.0,64.0,1.0,1.0
599.0,256.0,1.0,1.0
737.0,256.0,1.0,1.0
432.0,512.0,1.0,1.0
698.0,64.0,1.0,1.0
716.0,512.0,1.0,1.0
800.0,32.0,0.0,1.0
579.0,256.0,1.0,1.0
1150.0,0.0,0.0,1.0
553.0,128.0,1.0,1.0
1248.0,32.0,0.0,1.0
808.0,64.0,1.0,1.0
687.0,0.0,0.0,1.0
705.0,128.0,1.0,1.0
1365.0,64.0,1.0,1.0
900.0,128.0,1.0,1.0
507.0,256.0,1.0,1.0
579.0,32.0,1.0,1.0
563.0,0.0,1.0,1.0
412.0,512.0,1.0,1.0
838.0,32.0,1.0,1.0
619.0,256.0,1.0,1.0
813.0,128.0,1.0,1.0
567.0,512.0,1.0,1.0
901.0,0.0,0.0,1.0
352.0,256.0,1.0,1.0
358.0,512.0,1.0,1.0
905.0,0.0,0.0,1.0
739.0,128.0,1.0,1.0
734.0,128.0,1.0,1.0
492.0,256.0,1.0,1.0
600.0,32.0,1.0,1.0
610.0,512.0,1.0,1.0
882.0,64.0,1.0,1.0
777.0,64.0,1.0,1.0
1065.0,0.0,1.0,1.0
714.0,32.0,0.0,1.0
782.0,32.0,1.0,1.0
1072.0,64.0,1.0,1.0
412.0,512.0,1.0,1.0
396.0,512.0,1.0,1.0
797.0,0.0,1.0,1.0
1414.0,32.0,1.0,1.0
599.0,64.0,1.0,1.0
652.0,256.0,1.0,1.0
598.0,256.0,1.0,1.0
1183.0,128.0,1.0,1.0
780.0,128.0,1.0,1.0
844.0,0.0,1.0,1.0
780.0,0.0,0.0,1.0
811.0,128.0,1.0,1.0
484.0,256.0,1.0,1.0
385.0,512.0,1.0,1.0
386.0,128.0,1.0,1.0
1229.0,0.0,0.0,1.0
499.0,64.0,1.0,1.0
414.0,64.0,0.0,1.0
700.0,32.0,1.0,1.0
877.0,32.0,0.0,1.0
438.0,256.0,1.0,1.0
379.0,512.0,1.0,1.0
1165.0,0.0,0.0,1.0
725.0,64.0,1.0,1.0
782.0,0.0,1.0,1.0
652.0,256.0,1.0,1.0
381.0,256.0,1.0,1.0
527.0,32.0,1.0,1.0
393.0,512.0,1.0,1.0
806.0,32.0,1.0,1.0
677.0,128.0,1.0,1.0
897.0,64.0,1.0,1.0
447.0,512.0,1.0,1.0
431.0,128.0,1.0,1.0
1033.0,32.0,1.0,1.0
873.0,0.0,1.0,1.0
403.0,256.0,1.0,1.0
476.0,64.0,1.0,1.0
726.0,0.0,1.0,1.0
686.0,128.0,1.0,1.0
765.0,32.0,1.0,1.0
368.0,512.0,1.0,1.0
560.0,128.0,1.0,1.0
890.0,64.0,1.0,1.0
462.0,256.0,1.0,1.0
419.0,512.0,1.0,1.0
316.0,512.0,1.0,1.0
842.0,128.0,1.0,1.0
411.0,256.0,1.0,1.0
1000.0,32.0,1.0,1.0
436.0,512.0,1.0,1.0
690.0,128.0,1.0,1.0
637.0,0.0,1.0,1.0
1027.0,64.0,1.0,1.0
658.0,32.0,1.0,1.0
622.0,64.0,0.0,1.0
550.0,256.0,1.0,1.0
596.0,0.0,1.0,1.0
437.0,256.0,1.0,1.0
816.0,64.0,1.0,1.0
687.0,64.0,0.0,1.0
463.0,512.0,1.0,1.0
397.0,512.0,1.0,1.0
721.0,0.0,1.0,1.0
617.0,32.0,0.0,1.0
789.0,0.0,1.0,1.0
434.0,128.0,1.0,1.0
688.0,32.0,0.0,1.0
520.0,256.0,1.0,1.0
529.0,128.0,1.0,1.0
940.0,32.0,1.0,1.0
650.0,64.0,1.0,1.0
610.0,256.0,1.0,1.0
664.0,0.0,1.0,1.0
531.0,64.0,1.0,1.0
691.0,32.0,1.0,1.0
489.0,0.0,0.0,1.0
663.0,256.0,1.0,1.0
417.0,512.0,1.0,1.0
409.0,512.0,1.0,1.0
719.0,128.0,1.0,1.0
508.0,128.0,1.0,1.0
705.0,128.0,1.0,1.0
530.0,128.0,1.0,1.0
1210.0,32.0,1.0,1.0
693.0,64.0,1.0,1.0
524.0,64.0,1.0,1.0
420.0,512.0,1.0,1.0
572.0,256.0,1.0,1.0
608.0,0.0,1.0,1.0
980.0,0.0,1.0,1.0
597.0,32.0,1.0,1.0
439.0,256.0,1.0,1.0
404.0,512.0,1.0,1.0
657.0,0.0,0.0,1.0
834.0,128.0,1.0,1.0
511.0,64.0,0.0,1.0
517.0,256.0,1.0,1.0
833.0,64.0,0.0,1.0
455.0,512.0,1.0,1.0
781.0,256.0,1.0,1.0
633.0,0.0,0.0,1.0
562.0,32.0,1.0,1.0
503.0,128.0,1.0,1.0
1432.0,32.0,1.0,1.0
490.0,512.0,1.0,1.0
308.0,512.0,1.0,1.0
938.0,0.0,0.0,1.0
1056.0,32.0,0.0,1.0
486.0,512.0,1.0,1.0
543.0,256.0,1.0,1.0
690.0,64.0,1.0,1.0
584.0,128.0,1.0,1.0
737.0,64.0,1.0,1.0
766.0,128.0,0.0,1.0
1056.0,32.0,1.0,1.0
691.0,256.0,1.0,1.0
839.0,0.0,1.0,1.0
731.0,128.0,1.0,1.0
743.0,256.0,1.0,1.0
444.0,256.0,1.0,1.0
579.0,512.0,1.0,1.0
894.0,32.0,1.0,1.0
719.0,32.0,1.0,1.0
754.0,64.0,1.0,1.0
414.0,512.0,1.0,1.0
367.0,256.0,1.0,1.0
721.0,64.0,0.0,1.0
466.0,0.0,1.0,1.0
502.0,128.0,1.0,1.0
792.0,32.0,1.0,1.0
572.0,512.0,1.0,1.0
681.0,0.0,0.0,1.0
568.0,256.0,1.0,1.0
424.0,512.0,1.0,1.0
791.0,128.0,1.0,1.0
942.0,32.0,1.0,1.0
440.0,512.0,1.0,1.0
703.0,64.0,0.0,1.0
974.0,32.0,1.0,1.0
795.0,128.0,1.0,1.0
767.0,32.0,1.0,1.0
589.0,256.0,1.0,1.0
746.0,256.0,1.0,1.0
772.0,0.0,0.0,1.0
932.0,0.0,1.0,1.0
402.0,512.0,1.0,1.0
782.0,64.0,1.0,1.0
699.0,128.0,1.0,1.0
696.0,256.0,1.0,1.0
1018.0,0.0,1.0,1.0
717.0,512.0,1.0,1.0
691.0,64.0,1.0,1.0
